0,Fecha,Hora,Usuario,Nota Técnica
5249,1/4/2023,15:37:18,lolo,"el 8 tiene la batería en 75% y tiene cortado el microfono del pin de carga todo el resto funciona ok."
5249,1/4/2023,15:38:32,lolo,"pedir la contraseña del iphone 7p para probarlo. Su pantalla le funciona el tactil pero tiene mala imagen su batería no prendió todavía"
5249,1/4/2023,15:38:40,lolo,es de 6 difgitos
5249,1/4/2023,16:23:51,Jeibito,OTRA VEZ?
5249,1/5/2023,13:35:42,Soldier,"del iphone 8 presupuestar $16700 de cambio de pin de carga y $10600 de cambio de bateria el iphone 7 plus no tenemos idea que mas tienenecesitamos la contraseña pedirla!"
5249,1/5/2023,15:9:28,facundo,"Helga hace cambio de bateria $10600- cambio de pin de carga $16700- y cambio de pantalla Refu $22200-"
5249,1/5/2023,15:12:25,facundo,Contraseña del 7P 121418 o 211247
5249,1/6/2023,11:45:55,lolo,"la correcta es 211247 la bate la tiene en 78% y tamvien ic de audio tiene fea la panta pero le funciona bien presupuestar las cosas antes mencionadas"
5249,1/6/2023,13:40:50,lolo,también* (ricky)
5249,1/9/2023,13:24:12,nico,ASIGNEN LAS COSAS A LABORATORIO PRINCIPAL NO A SOLO 1 PORQUE NICO AHORA ESTÁ DE VACACIONES Y SI YO NO PIENSO QUE SON MOGOLICOS ESTA ORDEN NUNCA SE HUBIERA HECHO
5250,1/4/2023,15:53:57,facundo,"Queridos amigos! Buenas tardes. les comento de esta IPAD lo único que quiere el cliente es su información. Se le ofreció al cliente sacarle su información y que nos quedemos con la Tablet. Tiene roto el modulo pero nos puede server como partes. Hablen con Soldier para saber si de verdad sirven las partes porque por ejemplo La carcasa esta grabada con láser. Gracias."
5250,1/6/2023,10:45:24,lolo,"que lo haga el soldier no me jodan a mi. Suerteeee"
5252,1/6/2023,12:2:44,lolo,"tiene en corto la linea PPVRTC_G3H. Presupuestar microsoldadura por 45k ya fue abierta porque tenía desconectadas algunas cosas pero no parece que tenga nada muy feo. Por los años sin usarse puede ser que la batería no funcione pero todavía no lo sabemos"
5253,1/6/2023,12:21:22,lolo,"está en loop la batería parece que está muerta por eso solo llega hasta la manzana. Avisar al cliente que hay que abrir el iPad para ver si con otra bate ya se soluciona o también se le rompió el soft. Cuando de el ok mandalo"
5254,1/6/2023,12:15:33,lolo,"la batería funciona mal presupuestar cambio de batería. Todo el resto funciona ok"
5254,1/6/2023,12:15:52,lolo,"averiguar cuanto se pasa la batería yo no tengo ni idea salu2"
5254,1/6/2023,14:41:59,facundo,Hacer ya dio el ok.
5254,1/6/2023,14:44:35,lolo,"comprar batería no se si la compran por algun proveedor o por ML y mandarla para Belgrano y anotar en SatWeb cuanto es el precio que aceptó"
5255,1/6/2023,12:39:37,lolo,"funciona todo bine pero tiene el la punta de los auriculares clavada ya lo intentaron sacar y le pusieron y dejaron todo pegado. Tenemos que cambiar el jack de auricular para que quede bien. Presupuestar $25.000 cambio de flex de jack hay que abrir el iPad para poder hacerlo así que avisar al cliente"
5255,1/9/2023,14:59:29,Jeibito,PERANDO RTA
5255,1/9/2023,15:45:22,Jeibito,confirmado 25k
5256,1/6/2023,10:15:59,nico,"preguntar cuando le empezo a pasar y si lo llevo a otro servicio tecnico antes"
5256,1/6/2023,10:21:4,Jeibito,"SI FUE A OTRO SERVICE!"
5259,1/4/2023,18:5:44,Jeibito,LO PUSE A CARGAR Y PRENDIÓ
5259,1/6/2023,13:1:10,lolo,"carga bien pero tiene una posición en la que no hace bien contacto el lightinign y deja de cargar se soluciona cambiando el pin de carga. ahora voy a enumerar los pros y contras y los precios. Se puede dejar así que quedó mejor después de limpiar el pin de carga por un presupuesto de $5k (preguntar al jefe si lo quiere cambiar el precio) en este caso al no haber abierto el iPad queda sellado de fabrica que tiene mayor resistencia al agua que la opción abriendo el ipad. 2do caso es que se"
5259,1/6/2023,13:3:25,lolo,"abra el iPad y se le cambie el pin de carga para que quede perfecta pero queda menos resistente al agua. Presupuesto de $25k y el riesgo de abrir el iPad Por último la batería está en 75% por si la quiere cambiar Hablar esas opciones con el jefe para que decida"
5259,1/9/2023,15:3:51,Jeibito,ME HACES UN VIDEITO? JIJI
5259,1/9/2023,15:9:54,lolo,buen gd eeee
5259,1/9/2023,15:15:4,lolo,"adjunto pruebas al wpp con algunos cargadores no pierde la carga con otros si. Se puede vender un cable que le funcione siempre si le parece muy caro"
5260,1/6/2023,13:30:10,lolo,"no conecta al wifi no tiene cámara selfie el tactil está roto arriba pero funciona bien"
5260,1/6/2023,15:17:12,lolo,"el tactil está de costo 7k en ml la cámara selfie también está 7k. El wifi conecta con las redes 5.8 siempre y 2.4 a veces. Creemos que puede ser un problema de soft preguntar si se puede restaurar."
5260,1/6/2023,15:18:30,lolo,"si acepta la restauración hay 2 opciones que el wifi se arregle y se le presupuesta cambio de vidrio tactil y cámara selfie por $40.000 con wifi bien o $35.000 con wifi como está ahora que es a media asta."
5260,1/6/2023,15:21:56,lolo,"batería en 77% se puede ofrecer cambio o no como quieras. No se el precio"
5263,1/5/2023,9:49:5,lolo,"lo acabo de probar y le funciona todo bien agarro señal normal el celular lo dejo reproduciendo un video y lo veo cada tanto a ver si se va la señal(ricky)"
5263,1/5/2023,12:39:34,lolo,"acaba de perder la señal y aparece sin servicio se le restableció la configuraciones de red y sigue igual se le cambio la antena y pasaba lo mismo se revisó la placa y no parecía tener nada presupuestar microsoldadura puede no salir"
5263,1/5/2023,12:39:45,lolo,(ricky)
5263,1/6/2023,9:43:6,Jeibito,perando rta
5263,1/6/2023,9:43:23,Jeibito,25k
5263,1/6/2023,9:46:33,Jeibito,CONFIRMADO
5263,1/6/2023,9:50:43,Jeibito,TAMBIEN CAMBIO BATE 11500
5263,1/6/2023,13:5:13,lolo,"se lo dejo desarmado al jefe para que lo revise el cambio de bate se lo hago después"
5263,1/6/2023,13:5:23,lolo,(ricky)
5263,1/6/2023,15:46:39,Señor Rafa,Probar con otra antena.
5263,1/6/2023,16:7:41,Jeibito,"LA FALLA AL SE INTERMITENTE NECESITA UNA ESPECIE DE PRUEBAS ESPECIALES se le realizo la microsoldadura y un cambio de antena y ahora agarra señal pero setiene que quedar un tiempo el equipo acá para ver si no se desconecta despues de un tiempo"
5263,1/9/2023,13:38:9,Jeibito,tonce?
5271,1/5/2023,13:30:56,lolo,"su pantalla está mala  no se podia probar le puse otra pantalla y prendió bien y se pudo comprobar que eraa ic de tactil presupuestar ic de tactil"
5271,1/5/2023,14:42:13,lolo,"probe su flex frontal y su boton en otra pantalla y las camaras no andan se ve negro cuanddo clickeo la camara pero el sensor anda y los parlantes también el boton home solo anda como boton no anda la huella"
5271,1/6/2023,11:59:12,Jeibito,es ic touch y panta?
5271,1/6/2023,13:7:53,lolo,"es ic tactil y pantalla despues tambien tenes escrito ahí que es lo que estaba mal"
5271,1/9/2023,15:36:39,Jeibito,perando rta
5274,1/5/2023,15:3:42,Jeibito,"CAMBIAMOS PANTA Y ACTÚA RARO...PA MI ES SOFT DESPUES TE CUENTO"
5274,1/6/2023,9:42:50,nico,"contame mas no lo vi hacer nada raro lo unico es q tiene un microfono medio feo pero muy usable"
5274,1/6/2023,9:44:13,Jeibito,"HIZO ALGO RARO CON LA IMAGEN AHORA PASO AL WHATSAPP CON EL NUM DE ORDEN"
5274,1/6/2023,9:44:38,Jeibito,"TAMBIEN CUANDO ABRIÓ EL WHATSAPP LE REBOTABA LOS AUDIOS COMO SI FUESE IC DE AUDIO"
5274,1/6/2023,9:45:42,Jeibito,"TAMBIEN HABRIA QUE PROBAR EL GIROSCOPIO PORQUE ME DIJO QUE AL ABRIR EL WHATSAPPP SE LE PUSO DE COSTADO Y SE QUEDÓ ASÍ CON LA FUNCION DE GIRO DESACTIVADA..."
5274,1/6/2023,9:46:10,Jeibito,ME SUENA SOFT O ALGO RARO EN LA PLACA...DUDO QUE SEA LA PANTALLA (SE LA CAMBIAMOS HACE UN PAR DE MESES)
5274,1/6/2023,10:23:13,nico,"preguntar si se puede restaurar casi seguro sea soft no tiene nada q ver con la pantalla"
5274,1/6/2023,15:18:38,Jeibito,RESTAURAME BB
5274,1/9/2023,12:54:35,lolo,"ya se restauró funciona todo bien batería en 82%. Está chica es cliente ya tenía una reseña positiva de hace 2 años. Se lo cierro y que se lo lleve así?? o que hacemos? ´por ahora no lo vi fallar"
5274,1/9/2023,15:27:37,Jeibito,"si cerralo nomas y que lo pruebe ella en el uso cotidiano"
5274,1/9/2023,16:0:51,lolo,ya lo cerré y funciona ok todo el celu (ricky)
5276,1/6/2023,12:9:42,lolo,"el equipo funciona bien tiene 3 machas en la cámara principal no tan notorias la batería en 75% y está mal cerrado la carcasa en la parte del cargador está separada de la pantalla pero todo funciona bien"
5276,1/6/2023,15:44:14,Señor Rafa,presupuestar cambio de bateria a macpower. 10% menos que lo que le cobramos a cualquiera.
5276,1/6/2023,15:51:33,Jeibito,PERANDO RTA
5278,1/6/2023,13:22:9,lolo,"avisar al cliente que hay que abrirla se la conecta al cargador y no hace absolutamente nada"
5278,1/9/2023,15:34:20,Jeibito,perando rta
5278,1/9/2023,16:33:55,Jeibito,CONFIRMADO ABRIME BB
5279,1/6/2023,14:34:27,nico,"presupuestar cambio de panta la bateria le funciona pero hace q recaliente si quiere presupuestar cambio todo el resto ok face id ok no tiene consumo"
5279,1/6/2023,17:34:37,Jeibito,PERANDO RTA
5279,1/9/2023,13:16:9,Jeibito,CONFIRMADO PANTA GENERICA
5280,1/6/2023,14:26:30,nico,preguntar si se puede restaurar y hacerme una orden para este equipo porfa
5280,1/6/2023,17:47:40,Jeibito,"ACTUALIZAR PRIMERO PARA ZAFAR LA INFO SINO RESTAURAME"
5280,1/9/2023,13:21:22,Jeibito,CONFIRMADO 7K
5280,1/9/2023,14:37:57,lolo,"se actualizó y recuperó la información el Face Id no funciona pero puede ser que le funcione con el que ya tiene puesto o restaurando todo el resto de cosas funciona bien"
5280,1/9/2023,15:47:15,lolo,preguntarle si se lo quiere llevar y hacerle el back up y después traerlo para arreglarle el face id o si se lo lleva sin face id directamente
5280,1/9/2023,16:6:25,Jeibito,cerrame ya bb
5280,1/9/2023,16:7:53,lolo,"ya está cerrado entregar"
5280,1/9/2023,16:34:8,Jeibito,7K
5285,1/6/2023,12:18:43,facundo,"Se hincho la bateria no da imagen le anda mal el touch ID del boton. revisar presupuestar."
5285,1/9/2023,10:14:11,facundo,pass: 2509
5286,1/6/2023,15:17:1,nico,"el equipo está en loop hay que restaurarlo probe con otro pin con otra bate y seguía en loop avisar al cliente"
5286,1/6/2023,15:17:32,nico,(ricky)
5287,1/9/2023,11:7:30,lolo,"la información de los clientes es una situación muy importante intenté bootear una computadora desde ese disco y no prendió tampoco lo leyó como disco externo desde una mac encendida. Intenté repararlo desde la utilidad de disco y aunque dice que salió ok sigue igual. Devolver los discos para que lo lleve a algún especialista en recueración de información"
5288,1/6/2023,14:54:51,lolo,"con su pin de carga y con su batería no anda el equipo(no prende)le puse otro pin de carga y otra batería y prendió carga bien pero no le funciona el botón on/off pedir contraseña para ver si que mas tiene(tiene 6 dígitos). falta probar su flexible frontal y su boton home"
5288,1/6/2023,17:54:55,Jeibito,191208
5288,1/9/2023,11:0:52,lolo,no es esa la contraseña la puse varias veces y se bloqueo por 5 min pedir de nuevo como dato extra el equipo se pone en loop cuando está el boton home conectado y no carga prendido"
5288,1/9/2023,13:37:26,Jeibito,RESTAURAME BB
5288,1/9/2023,13:37:53,Jeibito,"FELIPESANTINOALVAREZ@GMAIL.COM Alsina3020"
5290,1/6/2023,16:1:2,nico,"ya esta hecho el cambio de vidrio trasero falta la pantalla"
5290,1/9/2023,10:42:19,lolo,le dejo la pantalla desarmada al jefe para el cambio de vidrio
5290,1/9/2023,14:43:48,Jeibito,ahiu sube la panta ori
5291,1/6/2023,15:44:8,nico,"presupuestar cambio de panta cambio de pin de carga tiene el microfono del pin de carga horrible todo el resto ok le tuve q reestablecer el face id para probarlo funciona ok no tiene consumo"
5291,1/6/2023,15:45:51,nico,"bateria en 80% calienta pero es usable"
5291,1/9/2023,14:55:26,Jeibito,PERANDO RTA
5291,1/9/2023,16:37:45,Jeibito,CONFIRMADO PANTA GENERICA Y PIN DE CARGA 55400
5297,1/9/2023,13:15:21,lolo,"el equipo está muy mojado tiene roto el vidrio trasero y un poco la pantalla y se la limpio para probarla en fuente y en la fuente está en loop su pantalla da imagen pero no sabemos si tiene tactil"
5297,1/9/2023,13:16:17,lolo,"hay que restaurar el equipo para saber si se puede prender sin hacer microsoldadura pero lo mas probable es que si sea necesaria la microsoldadura avisar al cliente"
5297,1/9/2023,16:3:55,Jeibito,perando rta
5308,1/9/2023,15:30:17,lolo,"tiene una franja negra abajo de todo no tiene marca de golpe avisar al jefe para que la venga a ver para saber si de casualidad puede pasar por apple aunque muy dudoso. Pedir contraseña para probarla completa y si no tiene nada más te avisamos y hay que mandar el presupuesto de las 3 opciones"
5308,1/9/2023,15:36:16,Jeibito,"no quiere pasar la contraseña. dice que todo lo demas está bien solo es el problema que se ve en la panta...ya tuvimos una chrla por IG donde se le pasó presu fue Rafa hablar con él"
